incident_id,locality,latitude,longitude,crime_type,severity,time_of_day,day_type,lighting,crowd_level,police_distance_m,report_source,risk_score
INC00257,Infocity,20.344606,85.817327,Harassment,3,Afternoon,Weekday,Poor,High,1448,Police,63
INC00258,Lingaraj,20.240327,85.836387,Harassment,3,Night,Weekday,Moderate,High,1123,Community,66
INC00259,Old Town,20.235792,85.836165,Kidnapping Attempt,5,Evening,Weekday,Moderate,Medium,1064,Police,89
INC00260,Mancheswar,20.320573,85.861239,Harassment,3,Morning,Weekend,Poor,Medium,1387,Police,66
INC00261,Lingaraj,20.243219,85.834696,Harassment,3,Afternoon,Weekend,Moderate,Medium,516,Police,52
INC00262,Lingaraj,20.244579,85.834899,Assault on Woman,5,Evening,Weekend,Moderate,Medium,588,Community,89
INC00263,Chandrasekharpur,20.332653,85.819856,Stalking,4,Night,Weekend,Poor,High,381,Police,92
INC00264,Old Town,20.239698,85.835325,Assault on Woman,5,Afternoon,Weekday,Good,Low,650,Police,71
INC00265,Nayapalli,20.294632,85.802383,Sexual Harassment,5,Night,Weekend,Moderate,High,1032,Community,95
INC00266,Mancheswar,20.319944,85.86564,Harassment,3,Night,Weekday,Poor,High,1142,Community,75
INC00267,KIIT Square,20.352298,85.815901,Stalking,4,Night,Weekday,Poor,Medium,1442,Community,95
INC00268,Kalpana Square,20.25892,85.844956,Kidnapping Attempt,5,Evening,Weekday,Good,Medium,207,Community,86
INC00269,Lingaraj,20.242791,85.832694,Harassment,3,Night,Weekend,Moderate,Medium,116,Community,69
INC00270,Vani Vihar,20.29621,85.844831,Harassment,3,Night,Weekday,Poor,Low,1219,Police,78
INC00271,Patia,20.352243,85.819749,Kidnapping Attempt,5,Evening,Weekend,Poor,High,786,Community,100
INC00272,Baramunda,20.270179,85.802429,Harassment,3,Evening,Weekend,Good,Low,673,Community,51
INC00273,Old Town,20.239487,85.834485,Stalking,4,Evening,Weekday,Moderate,Medium,1312,Community,79
INC00274,Rasulgarh,20.292405,85.873556,Harassment,3,Evening,Weekday,Poor,Medium,1027,Community,69
INC00275,Jaydev Vihar,20.301508,85.817932,Sexual Harassment,5,Afternoon,Weekend,Moderate,Medium,1197,Community,83
INC00276,Baramunda,20.272115,85.801543,Stalking,4,Night,Weekday,Moderate,Low,1335,Community,85
INC00277,Infocity,20.34681,85.815377,Snatching,3,Morning,Weekend,Good,Low,456,Community,46
INC00278,Pokhariput,20.253499,85.803772,Snatching,3,Night,Weekend,Good,High,555,Community,61
INC00279,Infocity,20.342553,85.817876,Assault on Woman,5,Morning,Weekend,Good,Low,1008,Police,71
INC00280,Chandrasekharpur,20.331766,85.819008,Harassment,3,Evening,Weekday,Poor,Medium,160,Community,74
INC00281,Old Town,20.236123,85.832679,Harassment,3,Night,Weekend,Good,Medium,603,Community,62
INC00282,Pokhariput,20.252526,85.803298,Stalking,4,Evening,Weekday,Moderate,Low,610,Community,81
INC00283,Lingaraj,20.242155,85.834267,Sexual Harassment,5,Evening,Weekend,Poor,Medium,895,Community,98
INC00284,Vani Vihar,20.299375,85.843671,Harassment,3,Morning,Weekday,Poor,Medium,1296,Police,62
INC00285,Rasulgarh,20.288899,85.872898,Snatching,3,Night,Weekend,Good,Low,549,Community,61
INC00286,Acharya Vihar,20.300555,85.836837,Harassment,3,Night,Weekday,Poor,High,820,Police,84
INC00287,Mancheswar,20.32402,85.865862,Kidnapping Attempt,5,Night,Weekday,Moderate,High,177,Community,98
INC00288,Patia,20.352104,85.822007,Assault on Woman,5,Afternoon,Weekday,Good,Low,762,Community,72
INC00289,Chandrasekharpur,20.334164,85.823763,Suspicious Activity,2,Evening,Weekday,Poor,Medium,306,Community,58
INC00290,Acharya Vihar,20.299621,85.835836,Snatching,3,Evening,Weekend,Moderate,Low,1250,Community,67
INC00291,Rasulgarh,20.292187,85.87027,Snatching,3,Night,Weekend,Good,High,103,Police,64
INC00292,Mancheswar,20.322614,85.866526,Harassment,3,Night,Weekday,Good,Medium,1116,Community,56
INC00293,Old Town,20.236007,85.836312,Eve-teasing,2,Morning,Weekday,Poor,Medium,787,Community,49
INC00294,Rasulgarh,20.289403,85.872722,Snatching,3,Night,Weekend,Good,Medium,959,Police,61
INC00295,Lingaraj,20.242252,85.835973,Stalking,4,Night,Weekday,Moderate,Low,561,Community,81
INC00296,Baramunda,20.268567,85.801628,Harassment,3,Evening,Weekend,Poor,High,253,Community,69
INC00297,Vani Vihar,20.299359,85.843227,Eve-teasing,2,Evening,Weekend,Poor,Medium,989,Community,54
INC00298,Saheed Nagar,20.296256,85.841525,Eve-teasing,2,Night,Weekend,Moderate,Medium,709,Community,50
INC00299,Mancheswar,20.321946,85.861327,Assault on Woman,5,Morning,Weekday,Good,Low,1380,Community,73
INC00300,Patia,20.355929,85.822362,Harassment,3,Evening,Weekend,Good,Low,1064,Community,58
INC00301,Infocity,20.343325,85.815226,Assault on Woman,5,Evening,Weekend,Good,High,1000,Community,81
INC00302,Mancheswar,20.323513,85.865005,Harassment,3,Morning,Weekend,Moderate,Medium,1307,Community,50
INC00303,Dumduma,20.264213,85.796201,Stalking,4,Evening,Weekday,Poor,Medium,261,Community,83
INC00304,Chandrasekharpur,20.331694,85.823694,Kidnapping Attempt,5,Afternoon,Weekend,Good,High,187,Community,80
INC00305,Saheed Nagar,20.297563,85.843205,Eve-teasing,2,Afternoon,Weekend,Poor,Low,237,Community,53
INC00306,Pokhariput,20.253657,85.803749,Stalking,4,Night,Weekend,Poor,Medium,1170,Police,91
INC00307,Jaydev Vihar,20.301528,85.82155,Harassment,3,Night,Weekend,Poor,Medium,306,Police,83
INC00308,Kalpana Square,20.260929,85.843432,Harassment,3,Evening,Weekday,Good,Medium,1366,Community,54
INC00309,Lingaraj,20.241989,85.832425,Suspicious Activity,2,Night,Weekend,Poor,Low,141,Community,64
INC00310,Khandagiri,20.259649,85.782909,Suspicious Activity,2,Night,Weekend,Good,Medium,1007,Police,45
INC00311,Kalpana Square,20.257536,85.84265,Assault on Woman,5,Night,Weekday,Moderate,Medium,1157,Police,95
INC00312,Infocity,20.344041,85.813814,Stalking,4,Night,Weekday,Poor,High,494,Police,93
INC00313,Rasulgarh,20.287603,85.870162,Harassment,3,Afternoon,Weekday,Moderate,Medium,912,Community,51
INC00314,Rasulgarh,20.290864,85.869066,Stalking,4,Night,Weekday,Moderate,Medium,434,Police,84
INC00315,Baramunda,20.267298,85.806123,Harassment,3,Night,Weekend,Good,High,561,Community,59
INC00316,Dumduma,20.265682,85.795605,Harassment,3,Morning,Weekend,Poor,Medium,1331,Police,63
INC00317,Vani Vihar,20.295833,85.844802,Sexual Harassment,5,Evening,Weekend,Moderate,Medium,814,Community,91
INC00318,Baramunda,20.271946,85.803383,Snatching,3,Afternoon,Weekend,Moderate,Medium,866,Community,59
INC00319,Baramunda,20.26989,85.803018,Snatching,3,Afternoon,Weekend,Moderate,High,1443,Police,60
INC00320,Saheed Nagar,20.298393,85.843598,Harassment,3,Night,Weekday,Poor,Medium,1452,Community,77
INC00321,CRP Square,20.313557,85.821511,Eve-teasing,2,Evening,Weekday,Good,Low,1271,Police,38
INC00322,Pokhariput,20.254854,85.806644,Assault on Woman,5,Evening,Weekend,Moderate,High,1446,Police,90
INC00323,Chandrasekharpur,20.333446,85.822351,Stalking,4,Evening,Weekend,Poor,Low,787,Community,86
INC00324,Rasulgarh,20.289143,85.872729,Snatching,3,Evening,Weekday,Good,High,341,Community,58
INC00325,CRP Square,20.315003,85.824205,Suspicious Activity,2,Evening,Weekend,Good,High,408,Community,36
INC00326,Kalpana Square,20.262357,85.84592,Eve-teasing,2,Afternoon,Weekday,Poor,High,265,Community,55
INC00327,Nayapalli,20.293028,85.803641,Assault on Woman,5,Night,Weekday,Good,Low,1102,Police,86
INC00328,Vani Vihar,20.296576,85.841574,Stalking,4,Evening,Weekday,Good,Medium,864,Police,68
INC00329,Patia,20.35586,85.817993,Snatching,3,Night,Weekday,Moderate,High,885,Community,69
INC00330,Infocity,20.342789,85.814745,Sexual Harassment,5,Night,Weekend,Moderate,Medium,374,Community,100
INC00331,Saheed Nagar,20.299241,85.843072,Harassment,3,Morning,Weekday,Good,Low,532,Police,49
INC00332,Chandrasekharpur,20.332903,85.818224,Stalking,4,Night,Weekday,Good,Medium,199,Community,70
INC00333,Patia,20.352795,85.819166,Harassment,3,Afternoon,Weekday,Good,Low,520,Community,50
INC00334,Baramunda,20.267606,85.804122,Stalking,4,Evening,Weekday,Poor,Medium,314,Community,92
INC00335,Baramunda,20.267638,85.802192,Harassment,3,Afternoon,Weekend,Good,Medium,513,Community,46
INC00336,Acharya Vihar,20.299978,85.833246,Harassment,3,Night,Weekend,Moderate,High,1475,Community,66
INC00337,Jaydev Vihar,20.302677,85.81745,Kidnapping Attempt,5,Night,Weekend,Poor,Medium,1035,Police,100
INC00338,Master Canteen,20.270879,85.843245,Harassment,3,Night,Weekday,Moderate,Medium,972,Police,66
INC00339,Patia,20.35608,85.817523,Suspicious Activity,2,Evening,Weekday,Moderate,Medium,290,Community,48
INC00340,Chandrasekharpur,20.334774,85.819631,Stalking,4,Evening,Weekday,Poor,Low,1428,Police,85
INC00341,Jaydev Vihar,20.298352,85.822655,Snatching,3,Afternoon,Weekend,Moderate,Medium,1265,Community,52
INC00342,Old Town,20.240175,85.83628,Assault on Woman,5,Night,Weekend,Poor,Medium,1099,Community,100
INC00343,KIIT Square,20.35393,85.815074,Harassment,3,Night,Weekend,Moderate,Low,1257,Community,75
INC00344,Dumduma,20.265203,85.791571,Assault on Woman,5,Night,Weekday,Good,Medium,1485,Community,87
INC00345,Patia,20.353042,85.821593,Assault on Woman,5,Night,Weekend,Poor,High,1106,Community,100
INC00346,KIIT Square,20.353303,85.817272,Assault on Woman,5,Night,Weekend,Good,Medium,1273,Community,92
INC00347,Nayapalli,20.295984,85.80592,Harassment,3,Afternoon,Weekend,Moderate,Medium,100,Police,59
INC00348,Dumduma,20.264928,85.793737,Assault on Woman,5,Evening,Weekend,Poor,Low,1030,Community,100
INC00349,Old Town,20.235684,85.835556,Snatching,3,Afternoon,Weekday,Moderate,Low,697,Community,55
INC00350,KIIT Square,20.352955,85.819931,Suspicious Activity,2,Night,Weekday,Moderate,High,501,Community,56
INC00351,Master Canteen,20.267143,85.840028,Sexual Harassment,5,Night,Weekend,Good,Medium,1476,Community,92
INC00352,Mancheswar,20.319808,85.863993,Eve-teasing,2,Evening,Weekday,Good,Low,1298,Community,41
INC00353,Mancheswar,20.323891,85.861621,Harassment,3,Night,Weekday,Moderate,Medium,887,Community,74
INC00354,Khandagiri,20.256557,85.780565,Stalking,4,Night,Weekend,Good,Medium,1149,Community,78
INC00355,Pokhariput,20.253205,85.804745,Assault on Woman,5,Afternoon,Weekend,Moderate,Medium,1431,Police,82
INC00356,Chandrasekharpur,20.332374,85.821497,Sexual Harassment,5,Night,Weekday,Poor,Medium,1193,Community,100
INC00357,Dumduma,20.263285,85.791318,Harassment,3,Morning,Weekday,Good,Low,686,Community,42
INC00358,Baramunda,20.270247,85.803152,Harassment,3,Evening,Weekend,Moderate,Medium,1250,Police,68
INC00359,Rasulgarh,20.292081,85.872177,Assault on Woman,5,Night,Weekend,Good,Medium,953,Police,95
INC00360,Pokhariput,20.256462,85.802219,Harassment,3,Night,Weekend,Poor,Medium,561,Police,85
INC00361,Mancheswar,20.32262,85.865657,Assault on Woman,5,Night,Weekday,Good,High,1498,Community,87
INC00362,Lingaraj,20.241675,85.832585,Harassment,3,Afternoon,Weekday,Poor,High,1055,Police,62
INC00363,Jaydev Vihar,20.301581,85.821642,Kidnapping Attempt,5,Evening,Weekend,Poor,Medium,1272,Community,99
INC00364,Dumduma,20.262103,85.791409,Harassment,3,Evening,Weekend,Moderate,Medium,288,Community,61
INC00365,Nayapalli,20.294311,85.806516,Stalking,4,Evening,Weekend,Poor,Low,1429,Community,93
INC00366,Master Canteen,20.269854,85.843512,Harassment,3,Afternoon,Weekend,Good,Low,881,Police,41
INC00367,Khandagiri,20.256197,85.784268,Assault on Woman,5,Night,Weekday,Moderate,Low,1012,Community,99
INC00368,Nayapalli,20.298689,85.803004,Assault on Woman,5,Night,Weekday,Moderate,High,234,Community,100
INC00369,Kalpana Square,20.258233,85.844972,Suspicious Activity,2,Night,Weekday,Poor,Medium,247,Police,62
INC00370,Master Canteen,20.266227,85.838439,Snatching,3,Afternoon,Weekend,Good,High,566,Police,46
INC00371,Master Canteen,20.268598,85.838101,Assault on Woman,5,Night,Weekday,Moderate,Medium,1366,Community,100
INC00372,Infocity,20.344017,85.814739,Stalking,4,Night,Weekday,Moderate,High,996,Community,90
INC00373,CRP Square,20.313319,85.823481,Harassment,3,Night,Weekend,Poor,High,1398,Community,85
INC00374,Patia,20.35543,85.817239,Assault on Woman,5,Morning,Weekday,Moderate,Medium,274,Community,85
INC00375,Kalpana Square,20.262109,85.840855,Kidnapping Attempt,5,Afternoon,Weekday,Moderate,High,334,Community,89
INC00376,Pokhariput,20.255298,85.802744,Stalking,4,Morning,Weekday,Good,Low,1097,Police,60
INC00377,Rasulgarh,20.291017,85.873401,Harassment,3,Evening,Weekend,Moderate,Medium,726,Community,60
INC00378,Nayapalli,20.294012,85.803879,Eve-teasing,2,Night,Weekend,Poor,Medium,666,Police,62
INC00379,CRP Square,20.314152,85.820833,Stalking,4,Evening,Weekday,Good,Medium,674,Police,65
INC00380,Khandagiri,20.25826,85.783165,Snatching,3,Night,Weekday,Poor,Medium,1291,Community,84
INC00381,KIIT Square,20.353261,85.820992,Assault on Woman,5,Evening,Weekend,Poor,Medium,557,Police,100
INC00382,Jaydev Vihar,20.301062,85.819381,Stalking,4,Evening,Weekday,Poor,Low,1357,Community,91
INC00383,Master Canteen,20.269398,85.841395,Harassment,3,Night,Weekday,Good,Low,834,Community,62
INC00384,Infocity,20.342404,85.817012,Harassment,3,Evening,Weekend,Poor,Medium,1031,Police,68
INC00385,Chandrasekharpur,20.332128,85.822978,Snatching,3,Night,Weekend,Good,Medium,456,Community,61
INC00386,Mancheswar,20.324013,85.8641,Snatching,3,Evening,Weekend,Poor,Medium,822,Police,73
INC00387,CRP Square,20.31204,85.824292,Suspicious Activity,2,Evening,Weekday,Good,Medium,675,Community,35
INC00388,Old Town,20.239902,85.834967,Assault on Woman,5,Evening,Weekday,Moderate,High,1482,Community,91
INC00389,Kalpana Square,20.257259,85.843441,Harassment,3,Afternoon,Weekend,Moderate,High,1272,Community,52
INC00390,Acharya Vihar,20.299433,85.837815,Assault on Woman,5,Evening,Weekend,Poor,Low,680,Police,100
INC00391,Vani Vihar,20.299204,85.840023,Eve-teasing,2,Night,Weekend,Moderate,Low,472,Community,58
INC00392,Acharya Vihar,20.299056,85.834721,Snatching,3,Evening,Weekend,Good,Medium,322,Community,56
INC00393,Jaydev Vihar,20.299065,85.82241,Assault on Woman,5,Evening,Weekday,Poor,Medium,340,Community,100
INC00394,Vani Vihar,20.294007,85.844626,Assault on Woman,5,Night,Weekday,Moderate,Medium,188,Community,100
INC00395,CRP Square,20.314287,85.822534,Sexual Harassment,5,Night,Weekend,Poor,Medium,300,Community,100
INC00396,Rasulgarh,20.287803,85.87159,Kidnapping Attempt,5,Evening,Weekday,Good,High,114,Community,79
INC00397,Lingaraj,20.244127,85.832895,Snatching,3,Evening,Weekend,Good,Medium,619,Community,56
INC00398,Mancheswar,20.320653,85.865084,Stalking,4,Night,Weekend,Moderate,Low,1088,Community,88
INC00399,Khandagiri,20.257966,85.783445,Eve-teasing,2,Evening,Weekday,Good,Low,343,Police,40
INC00400,Chandrasekharpur,20.331403,85.820031,Harassment,3,Evening,Weekday,Poor,Low,429,Community,78
INC00401,Infocity,20.34383,85.816601,Sexual Harassment,5,Morning,Weekend,Good,Medium,1347,Community,76
INC00402,Vani Vihar,20.295719,85.844781,Snatching,3,Morning,Weekend,Poor,High,1112,Community,63
INC00403,Saheed Nagar,20.297397,85.841295,Harassment,3,Afternoon,Weekday,Good,High,589,Community,42
INC00404,Khandagiri,20.256619,85.781171,Sexual Harassment,5,Evening,Weekend,Moderate,Low,240,Police,96
INC00405,Pokhariput,20.254089,85.80678,Kidnapping Attempt,5,Afternoon,Weekday,Moderate,High,927,Community,84
INC00406,Kalpana Square,20.260352,85.843019,Assault on Woman,5,Evening,Weekend,Good,Medium,627,Police,87
INC00407,Master Canteen,20.269379,85.84262,Eve-teasing,2,Night,Weekend,Poor,Medium,1043,Police,60
INC00408,Chandrasekharpur,20.331296,85.822732,Harassment,3,Afternoon,Weekday,Poor,Low,944,Police,68
INC00409,Khandagiri,20.255058,85.782842,Harassment,3,Night,Weekend,Good,Low,1075,Community,58
INC00410,Acharya Vihar,20.301099,85.83746,Kidnapping Attempt,5,Evening,Weekday,Good,Low,643,Community,81
INC00411,Vani Vihar,20.298674,85.839719,Stalking,4,Morning,Weekday,Poor,Medium,113,Police,83
INC00412,CRP Square,20.313893,85.824389,Stalking,4,Night,Weekend,Moderate,High,474,Police,88
INC00413,Lingaraj,20.24346,85.831325,Harassment,3,Night,Weekday,Moderate,Medium,1129,Community,75
INC00414,Master Canteen,20.270189,85.84076,Eve-teasing,2,Night,Weekend,Good,High,1289,Community,45
INC00415,Acharya Vihar,20.298423,85.834828,Assault on Woman,5,Evening,Weekend,Moderate,Medium,531,Community,93
INC00416,Lingaraj,20.241079,85.831787,Harassment,3,Evening,Weekend,Good,High,652,Police,56
INC00417,Lingaraj,20.2448,85.835431,Harassment,3,Evening,Weekend,Good,Medium,375,Police,58
INC00418,CRP Square,20.315373,85.822407,Stalking,4,Evening,Weekday,Poor,High,620,Community,93
INC00419,Master Canteen,20.267559,85.840162,Snatching,3,Evening,Weekday,Poor,Medium,943,Community,78
INC00420,Mancheswar,20.322895,85.862047,Assault on Woman,5,Night,Weekday,Moderate,Medium,1098,Police,100
INC00421,Lingaraj,20.242783,85.83674,Assault on Woman,5,Night,Weekend,Moderate,Low,963,Community,100
INC00422,Infocity,20.343062,85.814881,Harassment,3,Night,Weekend,Poor,Medium,909,Community,82
INC00423,Mancheswar,20.321702,85.862004,Assault on Woman,5,Night,Weekday,Good,High,615,Police,86
INC00424,Acharya Vihar,20.297573,85.837621,Stalking,4,Evening,Weekday,Good,Low,1173,Police,64
INC00425,Khandagiri,20.255006,85.78439,Assault on Woman,5,Evening,Weekday,Good,Low,1007,Community,80
INC00426,Patia,20.354241,85.821992,Harassment,3,Night,Weekday,Moderate,Low,657,Community,67
INC00427,Mancheswar,20.322786,85.864815,Assault on Woman,5,Evening,Weekday,Moderate,Medium,734,Police,95
INC00428,Infocity,20.343195,85.814559,Stalking,4,Evening,Weekday,Good,Low,379,Community,70
INC00429,CRP Square,20.314862,85.819055,Kidnapping Attempt,5,Evening,Weekend,Good,High,114,Community,81
INC00430,Pokhariput,20.253499,85.80529,Stalking,4,Evening,Weekend,Poor,High,262,Community,86
INC00431,Baramunda,20.270192,85.802613,Assault on Woman,5,Afternoon,Weekend,Good,High,326,Community,79
INC00432,Khandagiri,20.257452,85.780724,Snatching,3,Afternoon,Weekend,Poor,High,309,Community,62
INC00433,Patia,20.353004,85.819461,Harassment,3,Evening,Weekend,Moderate,Low,860,Community,58
INC00434,Infocity,20.34671,85.813336,Suspicious Activity,2,Night,Weekend,Good,Medium,493,Police,44
INC00435,Patia,20.356709,85.817994,Harassment,3,Night,Weekday,Moderate,Low,168,Community,66
INC00436,CRP Square,20.317767,85.824617,Stalking,4,Afternoon,Weekend,Poor,Low,1225,Community,79
INC00437,Baramunda,20.272325,85.806182,Harassment,3,Afternoon,Weekday,Good,Medium,764,Community,44
INC00438,Lingaraj,20.240054,85.831252,Sexual Harassment,5,Night,Weekday,Moderate,Medium,860,Police,98
INC00439,CRP Square,20.315712,85.824585,Harassment,3,Night,Weekday,Moderate,High,1420,Community,73
INC00440,Jaydev Vihar,20.2999,85.82035,Stalking,4,Evening,Weekend,Moderate,Low,495,Community,79
INC00441,Jaydev Vihar,20.298237,85.82124,Harassment,3,Evening,Weekend,Moderate,Medium,1260,Community,63
INC00442,Master Canteen,20.270988,85.843487,Harassment,3,Evening,Weekend,Good,High,705,Police,56
INC00443,Master Canteen,20.269828,85.840274,Harassment,3,Afternoon,Weekend,Good,Low,1370,Community,41
INC00444,Saheed Nagar,20.296785,85.841509,Assault on Woman,5,Evening,Weekday,Moderate,Medium,326,Community,98
INC00445,KIIT Square,20.350779,85.820241,Suspicious Activity,2,Afternoon,Weekend,Moderate,High,1269,Community,41
INC00446,Dumduma,20.264542,85.791295,Assault on Woman,5,Afternoon,Weekend,Poor,High,527,Community,91
INC00447,KIIT Square,20.354461,85.820343,Stalking,4,Night,Weekday,Poor,High,1363,Community,90
INC00448,Baramunda,20.268295,85.804117,Harassment,3,Afternoon,Weekday,Good,Medium,495,Community,43
INC00449,Pokhariput,20.254491,85.801633,Snatching,3,Evening,Weekday,Moderate,Medium,1462,Community,59
INC00450,Acharya Vihar,20.300028,85.835945,Assault on Woman,5,Evening,Weekend,Moderate,Low,745,Community,93
INC00451,Kalpana Square,20.259584,85.844355,Sexual Harassment,5,Evening,Weekend,Moderate,High,1226,Police,92
INC00452,Master Canteen,20.268383,85.842358,Stalking,4,Night,Weekday,Moderate,Medium,718,Community,83
